index_id,id,semantic,label,semantic_id
4171,RGD:1308228,gene,Wdr61,4
4172,ENSEMBL:ENSECAG00000020459,gene,ENSEMBL:ENSECAG00000020459,4
4173,FlyBase:FBgn0037121,gene,Rpb8,4
4174,ENSEMBL:ENSPTRG00000022440,gene,ENSEMBL:ENSPTRG00000022440,4
4175,HP:0001172,phenotype,Abnormal thumb morphology,8
4176,HP:0002098,phenotype,Respiratory distress,8
4177,ENSEMBL:ENSGALG00000039803,gene,ENSEMBL:ENSGALG00000039803,4
4178,MP:0006282,phenotype,abnormal spinal cord dorsal horn morphology,8
4179,MGI:1351338,gene,Grm1,4
4180,HP:0005528,phenotype,Bone marrow hypocellularity,8
4181,ENSEMBL:ENSPTRG00000019196,gene,ENSEMBL:ENSPTRG00000019196,4
4182,MP:0001384,phenotype,abnormal pup retrieval,8
4183,MGI:1926465,gene,Hnrnpm,4
4184,HP:0002421,phenotype,Poor head control,8
4185,ZP:0020242,phenotype,"eye photoreceptor cell accumulation vacuole eye photoreceptor cell, abnormal",8
4186,WormBase:WBGene00009948,gene,F52H3.6,4
4187,ENSEMBL:ENSCAFG00000010555,gene,J9P0P0,4
4188,ENSEMBL:ENSSSCG00000005600,gene,ENSEMBL:ENSSSCG00000005600,4
4189,HP:0012649,phenotype,Increased inflammatory response,8
4190,dictyBase:DDB_G0281703,gene,nedd8l1,4
4191,HP:0010663,phenotype,Abnormality of thalamus morphology,8
4192,WBPhenotype:0000409,phenotype,organism morphology variable,8
4193,ENSEMBL:ENSFCAG00000031909,gene,ENSEMBL:ENSFCAG00000031909,4
4194,MP:0008682,phenotype,decreased interleukin-17 secretion,8
4195,ZP:0011934,phenotype,"retina decreased process quality poly(A)+ mRNA export from nucleus, abnormal",8
4196,4942,drug,lenvatinib,3
4197,ZFIN:ZDB-GENE-990415-258,gene,sod1,4
4198,ZP:0011935,phenotype,"nuclear pore intestine malformed, abnormal",8
4199,ENSEMBL:ENSMMUG00000040263,gene,ENSEMBL:ENSMMUG00000040263,4
4200,ZP:0000569,phenotype,"yolk circular, abnormal",8
4201,MP:0002499,phenotype,chronic inflammation,8
4202,WBPhenotype:0000099,phenotype,P lineages variant,8
4203,HP:0010784,phenotype,Uterine neoplasm,8
4204,ZFIN:ZDB-GENE-030131-7660,gene,cops3,4
4205,MGI:2386951,variant,Tg(HDexon1)62Gpb,10
4206,ENSEMBL:ENSECAG00000006588,gene,ENSEMBL:ENSECAG00000006588,4
4207,MP:0009038,phenotype,decreased inferior colliculus size,8
4208,ZP:0001204,phenotype,"sensory perception of touch disrupted, abnormal",8
4209,ZP:0019272,phenotype,"pronephric nephron tubule epithelial cell differentiation process quality, abnormal",8
4210,WBPhenotype:0001864,phenotype,protein transport variant,8
4211,MP:0006386,phenotype,absent somites,8
4212,ENSEMBL:ENSSSCG00000011620,gene,RUVBL1,4
4213,MP:0002970,phenotype,abnormal white adipose tissue morphology,8
4214,MP:0001786,phenotype,skin edema,8
4215,ZFIN:ZDB-GENE-170215-1,gene,nbr1b,4
4216,WormBase:WBGene00000105,gene,alg-1,4
4217,WBPhenotype:0001919,phenotype,gut granules enlarged,8
4218,FlyBase:FBgn0025631,gene,moody,4
4219,Xenbase:XB-GENE-983586,gene,matr3,4
4220,ENSEMBL:ENSPTRG00000022819,gene,ENSEMBL:ENSPTRG00000022819,4
4221,MP:0003425,phenotype,abnormal optic vesicle formation,8
4222,WormBase:WBGene00007001,gene,tufm-2,4
4223,ENSEMBL:ENSBTAG00000032923,gene,LOC101907097,4
4224,ENSEMBL:ENSBTAG00000049584,gene,ENSEMBL:ENSBTAG00000049584,4
4225,ENSEMBL:ENSPTRG00000018607,gene,ENSEMBL:ENSPTRG00000018607,4
4226,ZP:0003837,phenotype,"mitochondrion brain swollen, abnormal",8
4227,MP:0001951,phenotype,abnormal breathing pattern,8
4228,HGNC:4055,gene,XRCC6,4
4229,ZP:0000540,phenotype,"subintestinal vein collapsed, abnormal",8
4230,ENSEMBL:ENSMODG00000004495,gene,ENSEMBL:ENSMODG00000004495,4
4231,ZP:0018114,phenotype,"enteric neuron intestine decreased amount, abnormal",8
4232,ENSEMBL:ENSACAG00000011455,gene,ENSEMBL:ENSACAG00000011455,4
4233,dictyBase:DDB_G0268620,gene,pkbA,4
4234,HP:0012757,phenotype,Abnormal neuron morphology,8
4235,ZP:0001669,phenotype,"behavior quality, abnormal",8
4236,ZP:0002893,phenotype,"apical protein localization disrupted, abnormal",8
4237,Coriell:GM09197,biological artifact,NIGMS-GM09197,0
4238,ENSEMBL:ENSMMUG00000007497,gene,ENSEMBL:ENSMMUG00000007497,4
4239,ENSEMBL:ENSBTAG00000017780,gene,ENSEMBL:ENSBTAG00000017780,4
4240,SGD:S000004998,gene,MSG5,4
4241,WBPhenotype:0001312,phenotype,neuron number variant,8
4242,EFO:0004312,phenotype,vital capacity,8
4243,ENSEMBL:ENSFCAG00000013144,gene,ENSEMBL:ENSFCAG00000013144,4
4244,ENSEMBL:ENSGALG00000030396,gene,ENSEMBL:ENSGALG00000030396,4
4245,ZFIN:ZDB-GENE-070410-130,gene,bdh1,4
4246,ENSEMBL:ENSECAG00000009071,gene,ENSEMBL:ENSECAG00000009071,4
4247,WBPhenotype:0001354,phenotype,actin cytoskeleton filament morphology phenotype,8
4248,HP:0002185,phenotype,Neurofibrillary tangles,8
4249,MP:0010579,phenotype,increased heart left ventricle size,8
4250,dbSNP:rs2024115,variant,rs2024115-G,10
4251,ENSEMBL:ENSACAG00000003088,gene,ENSEMBL:ENSACAG00000003088,4
4252,HP:0030084,phenotype,Clinodactyly,8
4253,dictyBase:DDB_G0277957,gene,DDB0204324,4
4254,MP:0009116,phenotype,abnormal brown fat cell morphology,8
4255,ZP:0002293,phenotype,"fin malformed, abnormal",8
4256,EFO:0007906,phenotype,synophrys measurement,8
4257,WBPhenotype:0000351,phenotype,failure to hatch,8
4258,MP:0004261,phenotype,abnormal embryonic neuroepithelium morphology,8
4259,WormBase:WBGene00004807,gene,skr-1,4
4260,HP:0002529,phenotype,Neuronal loss in central nervous system,8
4261,ZFIN:ZDB-GENE-040718-390,gene,slc2a3a,4
4262,ENSEMBL:ENSOANG00000037190,gene,ENSEMBL:ENSOANG00000037190,4
4263,FBcv:0002007,phenotype,lethal - all die during larval stage,8
4264,ZP:0100480,phenotype,"posterior region neuroectoderm absent, abnormal",8
4265,dictyBase:DDB_G0276355,gene,dhcA,4
4266,ENSEMBL:ENSMODG00000012505,gene,ENSEMBL:ENSMODG00000012505,4
4267,WormBase:WBGene00014004,gene,fic-1,4
4268,WBPhenotype:0004006,phenotype,post hermaphrodite contact variant,8
4269,HP:0001310,phenotype,Dysmetria,8
4270,dictyBase:DDB_G0274613,gene,DDB_G0274613,4
4271,ENSEMBL:ENSCAFG00000009691,gene,AP2A2,4
4272,EFO:0005763,phenotype,pulse pressure measurement,8
4273,SGD:S000004558,gene,UTP14,4
4274,RGD:3537,gene,Rasa1,4
4275,WBPhenotype:0000700,phenotype,multivulva,8
4276,HP:0003647,phenotype,Electron transfer flavoprotein-ubiquinone oxidoreductase defect,8
4277,WBPhenotype:0000542,phenotype,fat,8
4278,ENSEMBL:ENSOANG00000044470,gene,ENSEMBL:ENSOANG00000044470,4
4279,HP:0032210,phenotype,Decreased circulating free T3,8
4280,WormBase:WBGene00007352,gene,cdc-48.1,4
4281,ZP:0003361,phenotype,"cell notochord circular, abnormal",8
4282,HP:0001895,phenotype,Normochromic anemia,8
4283,ZP:0003348,phenotype,"caudal vein plexus morphology, abnormal",8
4284,ENSEMBL:ENSSSCG00000022659,gene,CLTC,4
4285,HP:0002575,phenotype,Tracheoesophageal fistula,8
4286,ZFIN:ZDB-GENE-040426-2149,gene,mhc1zba,4
4287,ENSEMBL:ENSFCAG00000001517,gene,ENSEMBL:ENSFCAG00000001517,4
4288,RGD:1304556,gene,Actg1,4
4289,WBPhenotype:0001079,phenotype,cytoplasmic dynamics defective early emb,8
4290,ZP:0137435,phenotype,"proximal side posterior segment eye irregularly shaped, abnormal",8
4291,ENSEMBL:ENSACAG00000015327,gene,ENSEMBL:ENSACAG00000015327,4
4292,MONARCH:APO_0000255APO_0000247,phenotype,cell cycle progression in G1 phase:decreased duration,8
4293,HP:0012385,phenotype,Camptodactyly,8
4294,ZFIN:ZDB-GENE-050321-1,gene,hsp70l,4
4295,ZP:0001383,phenotype,"retinal outer plexiform layer morphology, abnormal",8
4296,ENSEMBL:ENSECAG00000016050,gene,ENSEMBL:ENSECAG00000016050,4
4297,ENSEMBL:ENSACAG00000017406,gene,ENSEMBL:ENSACAG00000017406,4
4298,ENSEMBL:ENSFCAG00000011336,gene,ENSEMBL:ENSFCAG00000011336,4
4299,HGNC:25730,gene,TTC23,4
4300,WormBase:WBGene00011926,gene,sptf-2,4
4301,Xenbase:XB-GENE-6258723,gene,crebbp,4
4302,FlyBase:FBgn0086708,gene,stv,4
4303,WormBase:WBGene00017641,gene,csr-1,4
4304,MONARCH:APO_0000054APO_0000002,phenotype,cytoskeleton morphology:abnormal,8
4305,ENSEMBL:ENSBTAG00000017825,gene,ENSEMBL:ENSBTAG00000017825,4
4306,WBPhenotype:0000137,phenotype,mRNA levels reduced,8
4307,MP:0002591,phenotype,decreased mean corpuscular volume,8
4308,MP:0001562,phenotype,abnormal circulating calcium level,8
4309,Xenbase:XB-GENE-983413,gene,npy2r,4
4310,MGI:5429331,genotype,Tg(YAC128)53Hay [FVB-Tg(YAC128)53Hay/J],6
4311,MP:0001236,phenotype,abnormal epidermis stratum spinosum morphology,8
4312,dictyBase:DDB_G0286907,gene,ubqD,4
4313,ENSEMBL:ENSPTRG00000000524,gene,ENSEMBL:ENSPTRG00000000524,4
4314,ZP:0003225,phenotype,"axon hindbrain disorganized, abnormal",8
4315,ENSEMBL:ENSECAG00000008891,gene,ENSEMBL:ENSECAG00000008891,4
4316,Xenbase:XB-GENE-974377,gene,eif3i,4
4317,FlyBase:FBgn0031431,gene,CG3515,4
4318,ZP:0018014,phenotype,"caudal fin increased process quality cell population proliferation, abnormal",8
4319,ENSEMBL:ENSGALG00000007932,gene,ENSEMBL:ENSGALG00000007932,4
4320,MP:0014143,phenotype,decreased body fat mass,8
4321,FlyBase:FBgn0035850,gene,Atg18a,4
4322,ENSEMBL:ENSBTAG00000021949,gene,ENSEMBL:ENSBTAG00000021949,4
4323,ENSEMBL:ENSOANG00000041099,gene,ENSEMBL:ENSOANG00000041099,4
4324,ENSEMBL:ENSMMUG00000020471,gene,ENSEMBL:ENSMMUG00000020471,4
4325,ZP:0006342,phenotype,"nucleus retina condensed, abnormal",8
4326,MONARCH:APO_0000193APO_0000003,phenotype,resistance to enzymatic treatment:decreased,8
4327,ENSEMBL:ENSACAG00000004479,gene,ENSEMBL:ENSACAG00000004479,4
4328,ENSEMBL:ENSOANG00000041440,gene,ENSEMBL:ENSOANG00000041440,4
4329,HP:0001344,phenotype,Absent speech,8
4330,ZP:0010937,phenotype,"pronephric glomerular capillary absent, abnormal",8
4331,SGD:S000006070,gene,ATG5,4
4332,Xenbase:XB-GENE-488490,gene,taf4,4
4333,ENSEMBL:ENSPTRG00000046866,gene,ENSEMBL:ENSPTRG00000046866,4
4334,ENSEMBL:ENSFCAG00000004553,gene,ENSEMBL:ENSFCAG00000004553,4
4335,ENSEMBL:ENSGALG00000025904,gene,ENSEMBL:ENSGALG00000025904,4
4336,Xenbase:XB-GENE-995661,gene,haus4,4
4337,MP:0008508,phenotype,thick retinal ganglion layer,8
4338,NCBIGene:100334818,gene,LOC100334818,4
4339,MP:0005402,phenotype,abnormal action potential,8
4340,WormBase:WBGene00003806,gene,npp-20,4
4341,ENSEMBL:ENSFCAG00000009764,gene,ENSEMBL:ENSFCAG00000009764,4
4342,ZP:0137807,phenotype,"atrium increased occurrence cell population proliferation, abnormal",8
4343,WBPhenotype:0000136,phenotype,mRNA levels increased,8
4344,ENSEMBL:ENSECAG00000017817,gene,ENSEMBL:ENSECAG00000017817,4
4345,MP:0011009,phenotype,increased circulating glutamate dehydrogenase level,8
4346,dbSNP:rs76778080,variant,rs76778080-T,10
4347,ENSEMBL:ENSMODG00000006494,gene,ENSEMBL:ENSMODG00000006494,4
4348,WormBase:WBGene00004808,gene,skr-2,4
4349,ZP:0103409,phenotype,"mating behavior process quality, abnormal",8
4350,Coriell:GM03864,biological artifact,NIGMS-GM03864,0
4351,WBPhenotype:0000824,phenotype,embryonic cell lineage variant,8
4352,ZP:0020493,phenotype,"Meckel's cartilage decreased amount, abnormal",8
4353,ZFIN:ZDB-GENE-050327-59,gene,eif4e2,4
4354,ENSEMBL:ENSFCAG00000002657,gene,ENSEMBL:ENSFCAG00000002657,4
4355,MGI:1923686,gene,Tufm,4
4356,MP:0003269,phenotype,colon polyps,8
4357,WBPhenotype:0000105,phenotype,oocyte meiotic maturation variant,8
4358,MP:0008168,phenotype,decreased B-1a cell number,8
4359,MP:0013876,phenotype,absent ductus venosus valve,8
4360,ENSEMBL:ENSMODG00000047408,gene,ENSEMBL:ENSMODG00000047408,4
4361,FlyBase:FBgn0031950,gene,Herp,4
4362,FlyBase:FBgn0036496,gene,cocoon,4
4363,ZP:0001671,phenotype,"locomotory behavior disrupted, abnormal",8
4364,ZP:0014492,phenotype,"anterior region neuroectoderm absent, abnormal",8
4365,ZP:0003835,phenotype,"central nervous system myelination disrupted, abnormal",8
4366,HGNC:2365,gene,CRMP1,4
4367,3514,drug,quercetin,3
4368,dictyBase:DDB_G0288677,gene,cdk5,4
4369,ENSEMBL:ENSECAG00000019110,gene,ENSEMBL:ENSECAG00000019110,4
4370,RGD:1308894,gene,Ube2e3,4
4371,WBPhenotype:0000634,phenotype,pharyngeal pumping variant,8
4372,4954,drug,cetuximab,3
4373,ZP:0019157,phenotype,"eye photoreceptor cell decreased distribution, abnormal",8
4374,ENSEMBL:ENSBTAG00000016896,gene,HERPUD1,4
4375,ENSEMBL:ENSECAG00000021835,gene,ENSEMBL:ENSECAG00000021835,4
4376,WBPhenotype:0001676,phenotype,touch receptor cell morphology variant,8
4377,ENSEMBL:ENSPTRG00000007297,gene,ENSEMBL:ENSPTRG00000007297,4
4378,MGI:1928898,gene,Usp14,4
4379,ENSEMBL:ENSBTAG00000046633,gene,A0A3Q1MM35,4
4380,ENSEMBL:ENSMODG00000010491,gene,ENSEMBL:ENSMODG00000010491,4
4381,RGD:3012,gene,Llgl1,4
4382,HGNC:589,gene,ATG5,4
4383,ENSEMBL:ENSBTAG00000006969,gene,ENSEMBL:ENSBTAG00000006969,4
4384,ENSEMBL:ENSMMUG00000001661,gene,ENSEMBL:ENSMMUG00000001661,4
4385,MP:0002098,phenotype,abnormal vibrissa morphology,8
4386,ENSEMBL:ENSMODG00000009267,gene,ENSEMBL:ENSMODG00000009267,4
4387,HGNC:8156,gene,OPRM1,4
4388,ENSEMBL:ENSECAG00000006289,gene,ENSEMBL:ENSECAG00000006289,4
4389,FBcv:0000380,phenotype,non-enhancer of variegation,8
4390,ENSEMBL:ENSCAFG00000011876,gene,ENSEMBL:ENSCAFG00000011876,4
4391,ZP:0001456,phenotype,"visual behavior disrupted, abnormal",8
4392,dictyBase:DDB_G0269476,gene,DDB0190289,4
4393,ZFIN:ZDB-GENE-061110-16,gene,crppa,4
4394,MP:0008762,phenotype,embryonic lethality,8
4395,HP:0001680,phenotype,Coarctation of aorta,8
4396,MP:0004200,phenotype,decreased fetal size,8
4397,ENSEMBL:ENSECAG00000013671,gene,ENSEMBL:ENSECAG00000013671,4
4398,HP:0011106,phenotype,Hypovolemia,8
4399,MGI:2177757,variant,Htt<tm2Detl>,10
4400,ZFIN:ZDB-GENE-030616-40,gene,matr3l1.1,4
4401,SGD:S000002633,gene,HTA1,4
4402,ZP:0000473,phenotype,"whole organism decreased length, abnormal",8
4403,ZP:0000766,phenotype,"post-vent region bent, abnormal",8
4404,ENSEMBL:ENSRNOG00000058719,gene,ENSEMBL:ENSRNOG00000058719,4
4405,RGD:631409,gene,Hsp90aa1,4
4406,ENSEMBL:ENSACAG00000015801,gene,ENSEMBL:ENSACAG00000015801,4
4407,HGNC:5526,gene,IGHG2,4
4408,MP:0011160,phenotype,dermal-epidermal separation,8
4409,ZP:0000856,phenotype,"whole organism curved ventral, abnormal",8
4410,ENSEMBL:ENSECAG00000020965,gene,ENSEMBL:ENSECAG00000020965,4
4411,FBcv:0000444,phenotype,hyperplasia,8
4412,MONARCH:APO_0000334APO_0000004,phenotype,innate thermotolerance:increased,8
4413,HGNC:562,gene,AP2A2,4
4414,FlyBase:FBgn0033051,gene,Strica,4
4415,MONARCH:APO_0000342APO_0000005,phenotype,late nucleophagy:absent,8
4416,EFO:0007006,phenotype,depressive symptom measurement,8
4417,MP:0009779,phenotype,enhanced behavioral response to anesthetic,8
4418,MGI:1891698,gene,Pnkp,4
4419,ENSEMBL:ENSCAFG00000000994,gene,SKP1,4
4420,MP:0003917,phenotype,increased kidney weight,8
4421,WormBase:WBGene00012209,gene,hmg-20,4
4422,ZP:0004597,phenotype,"metapterygoid morphology, abnormal",8
4423,FlyBase:FBgn0262739,gene,AGO1,4
4424,HP:0011877,phenotype,Increased mean platelet volume,8
4425,ENSEMBL:ENSFCAG00000000083,gene,ENSEMBL:ENSFCAG00000000083,4
4426,MONARCH:APO_0000085APO_0000003,phenotype,UV resistance:decreased,8
4427,ENSEMBL:ENSGALG00000010349,gene,ENSEMBL:ENSGALG00000010349,4
4428,MP:0002745,phenotype,abnormal atrioventricular valve morphology,8
4429,ZP:0017783,phenotype,"neoplasm whole organism increased occurrence, abnormal",8
4430,ENSEMBL:ENSXETG00000033941,gene,eral1,4
4431,MP:0003545,phenotype,increased alcohol consumption,8
4432,WormBase:WBGene00194816,gene,ZK616.61,4
4433,WBPhenotype:0001941,phenotype,rachis narrow,8
4434,MP:0001970,phenotype,abnormal pain threshold,8
4435,ENSEMBL:ENSACAG00000014472,gene,ENSEMBL:ENSACAG00000014472,4
4436,HP:0002282,phenotype,Gray matter heterotopia,8
4437,dictyBase:DDB_G0289511,gene,act28,4
4438,HP:0010627,phenotype,Anterior pituitary hypoplasia,8
4439,MGI:101765,gene,Cdk5,4
4440,MP:0005576,phenotype,decreased pulmonary ventilation,8
4441,MP:0008148,phenotype,abnormal sternocostal joint morphology,8
4442,ZP:0000217,phenotype,"liver development disrupted, abnormal",8
4443,ENSEMBL:ENSECAG00000012417,gene,ENSEMBL:ENSECAG00000012417,4
4444,RGD:621174,gene,Eef1d,4
4445,dictyBase:DDB_G0293558,gene,pabpc1A,4
4446,ENSEMBL:ENSCAFG00000011126,gene,ENSEMBL:ENSCAFG00000011126,4
4447,ENSEMBL:ENSGALG00000038608,gene,ENSEMBL:ENSGALG00000038608,4
4448,Xenbase:XB-GENE-966120,gene,bag2,4
4449,MP:0010398,phenotype,decreased liver glycogen level,8
4450,MGI:5565690,variant,Tg(UBC-GFP/HTT*84Q)22Shya,10
4451,WBPhenotype:0002252,phenotype,increased susceptibility to viral infection,8
4452,ENSEMBL:ENSACAG00000001861,gene,ENSEMBL:ENSACAG00000001861,4
4453,ENSEMBL:ENSBTAG00000006189,gene,ENSEMBL:ENSBTAG00000006189,4
4454,ENSEMBL:ENSOANG00000045757,gene,ENSEMBL:ENSOANG00000045757,4
4455,PomBase:SPAC1952.12c,gene,csn71,4
4456,ENSEMBL:ENSSSCG00000039834,gene,GRIN1,4
4457,MP:0005265,phenotype,abnormal blood urea nitrogen level,8
4458,ENSEMBL:ENSXETG00000030689,gene,dnali1,4
4459,MGI:1861691,gene,Lgi1,4
4460,WormBase:WBGene00004459,gene,rpn-2,4
4461,ZP:0003300,phenotype,"Meckel's cartilage shortened, abnormal",8
4462,MGI:2159601,gene,Syt12,4
4463,ENSEMBL:ENSSSCG00000038436,gene,HYPK,4
4464,MP:0001053,phenotype,abnormal neuromuscular synapse morphology,8
4465,Xenbase:XB-GENE-494779,gene,pacsin1,4
4466,MP:0008269,phenotype,abnormal hippocampus CA4 region morphology,8
4467,MP:0002953,phenotype,thick ventricular wall,8
4468,ENSEMBL:ENSACAG00000004790,gene,ENSEMBL:ENSACAG00000004790,4
4469,ENSEMBL:ENSOANG00000008945,gene,ENSEMBL:ENSOANG00000008945,4
4470,MP:0005004,phenotype,abnormal lymphocyte anergy,8
4471,HP:0002909,phenotype,Generalized aminoaciduria,8
4472,ENSEMBL:ENSACAG00000014687,gene,ENSEMBL:ENSACAG00000014687,4
4473,Xenbase:XB-GENE-950195,gene,lamtor5,4
4474,ENSEMBL:ENSPTRG00000009768,gene,ENSEMBL:ENSPTRG00000009768,4
4475,ENSEMBL:ENSSSCG00000017756,gene,NLK,4
4476,ENSEMBL:ENSOANG00000047432,gene,ENSEMBL:ENSOANG00000047432,4
4477,ZP:0006332,phenotype,"endoplasmic reticulum unfolded protein response increased occurrence, abnormal",8
4478,ENSEMBL:ENSPTRG00000014075,gene,ENSEMBL:ENSPTRG00000014075,4
4479,2123,drug,phenelzine,3
4480,ENSEMBL:ENSACAG00000016861,gene,ENSEMBL:ENSACAG00000016861,4
4481,ZP:0018601,phenotype,"hindbrain decreased occurrence cell proliferation in hindbrain, abnormal",8
4482,ZP:0019562,phenotype,"maxilla decreased amount, abnormal",8
4483,ENSEMBL:ENSECAG00000024766,gene,ENSEMBL:ENSECAG00000024766,4
4484,FBcv:0002023,phenotype,some die during larval stage,8
4485,HGNC:25501,gene,BSDC1,4
4486,EnsemblGenome:AT2G14120,gene,EnsemblGenome:AT2G14120,4
4487,ENSEMBL:ENSOANG00000043940,gene,ENSEMBL:ENSOANG00000043940,4
4488,HGNC:10832,gene,SH3GL3,4
4489,ZFIN:ZDB-GENE-030131-6529,gene,ppp1cbl,4
4490,ZP:0000426,phenotype,"heart increased amount, abnormal",8
4491,ENSEMBL:ENSMMUG00000020521,gene,ENSEMBL:ENSMMUG00000020521,4
4492,ZP:0016188,phenotype,"neuroepithelial cell apoptotic, abnormal",8
4493,ENSEMBL:ENSPTRG00000022450,gene,ENSEMBL:ENSPTRG00000022450,4
4494,MGI:2653603,genotype,Tg(HDexon1)61Gpb [involves: C57BL/6 * CBA/J],6
4495,ZP:0006371,phenotype,"yolk syncytial layer increased size, abnormal",8
4496,ZP:0014445,phenotype,"fin regeneration process quality, abnormal",8
4497,ENSEMBL:ENSPTRG00000028721,gene,ENSEMBL:ENSPTRG00000028721,4
4498,WBPhenotype:0000207,phenotype,defecation cycle variant,8
4499,MP:0003358,phenotype,abnormal hypaxial muscle morphology,8
4500,MP:0003043,phenotype,hypoalgesia,8
4501,ENSEMBL:ENSCAFG00000012961,gene,ENSEMBL:ENSCAFG00000012961,4
4502,ENSEMBL:ENSFCAG00000022331,gene,ENSEMBL:ENSFCAG00000022331,4
4503,HP:0004463,phenotype,Absent brainstem auditory responses,8
4504,HGNC:24260,gene,MED31,4
4505,ENSEMBL:ENSMODG00000006940,gene,ENSEMBL:ENSMODG00000006940,4
4506,ENSEMBL:ENSACAG00000006042,gene,ENSEMBL:ENSACAG00000006042,4
4507,ZP:0018468,phenotype,"axon peripheral neuron morphology, abnormal",8
4508,ENSEMBL:ENSACAG00000016233,gene,ENSEMBL:ENSACAG00000016233,4
4509,ENSEMBL:ENSSSCG00000013602,gene,HNRNPM,4
4510,HP:0003128,phenotype,Lactic acidosis,8
4511,HP:0002035,phenotype,Rectal prolapse,8
4512,MP:0002199,phenotype,abnormal brain commissure morphology,8
4513,MGI:102682,gene,Llgl1,4
4514,ENSEMBL:ENSOANG00000006849,gene,ENSEMBL:ENSOANG00000006849,4
4515,WBPhenotype:0000181,phenotype,axon trajectory variant,8
4516,ENSEMBL:ENSACAG00000012694,gene,ENSEMBL:ENSACAG00000012694,4
4517,EFO:0004526,phenotype,mean corpuscular volume,8
4518,WBPhenotype:0002560,phenotype,burrowing in response to high population density increased,8
4519,HP:0003107,phenotype,Abnormal circulating cholesterol concentration,8
4520,PomBase:SPAC328.05,gene,hrb1,4
4521,HP:0030037,phenotype,Bifid ureter,8
4522,ENSEMBL:ENSOANG00000014619,gene,ENSEMBL:ENSOANG00000014619,4
4523,MP:0005367,phenotype,renal/urinary system phenotype,8
4524,MP:0000628,phenotype,abnormal mammary gland development,8
4525,RGD:61915,gene,Stx6,4
4526,ZFIN:ZDB-GENE-081107-14,gene,znf451,4
4527,MP:0008544,phenotype,impaired olfaction,8
4528,RGD:708460,gene,Ppp6c,4
4529,ENSEMBL:ENSSSCG00000040859,gene,LLGL1,4
4530,ZFIN:ZDB-GENE-051202-2,gene,grin1b,4
4531,WBPhenotype:0001716,phenotype,forward point velocity variant,8
4532,ENSEMBL:ENSACAG00000005400,gene,ENSEMBL:ENSACAG00000005400,4
4533,HP:0005922,phenotype,Abnormal hand morphology,8
4534,HGNC:19421,gene,ING5,4
4535,ENSEMBL:ENSACAG00000016954,gene,ENSEMBL:ENSACAG00000016954,4
4536,ENSEMBL:ENSPTRG00000048553,gene,ENSEMBL:ENSPTRG00000048553,4
4537,1989,drug,omapatrilat,3
4538,MGI:1931882,gene,Dnaja2,4
4539,MP:0011167,phenotype,abnormal adipose tissue development,8
4540,ENSEMBL:ENSGALG00000009433,gene,ENSEMBL:ENSGALG00000009433,4
4541,WBPhenotype:0000358,phenotype,extra cell division postembryonic,8
4542,dictyBase:DDB_G0275703,gene,gefN,4
4543,ZP:0001379,phenotype,"motor neuron brain increased amount, abnormal",8
4544,HGNC:12612,gene,USP14,4
4545,MP:0010026,phenotype,decreased liver cholesterol level,8
4546,MP:0000571,phenotype,interdigital webbing,8
4547,ENSEMBL:ENSECAG00000023048,gene,ENSEMBL:ENSECAG00000023048,4
4548,FlyBase:FBgn0004784,gene,inaC,4
4549,HGNC:15577,gene,EPPK1,4
4550,MP:0004994,phenotype,abnormal brain wave pattern,8
4551,ENSEMBL:ENSBTAG00000045756,gene,G3MX54,4
4552,ENSEMBL:ENSOANG00000014734,gene,ENSEMBL:ENSOANG00000014734,4
4553,HP:0030078,phenotype,Lung adenocarcinoma,8
4554,MP:0004901,phenotype,decreased male germ cell number,8
4555,MP:0006082,phenotype,CNS inflammation,8
4556,HP:0002039,phenotype,Anorexia,8
4557,ENSEMBL:ENSGALG00000041203,gene,ENSEMBL:ENSGALG00000041203,4
4558,WBPhenotype:0001974,phenotype,germ cell compartment small,8
4559,MGI:5429322,genotype,Tg(HDexon1)62Gpb [B6CBA-Tg(HDexon1)62Gpb/3J],6
4560,WBPhenotype:0000672,phenotype,presynaptic vesicle cluster localization variant,8
4561,ENSEMBL:ENSCAFG00000017487,gene,J9NX83,4
4562,ZP:0000376,phenotype,"adenohypophysis decreased size, abnormal",8
4563,Coriell:GM05682,biological artifact,NIGMS-GM05682,0
4564,ZFIN:ZDB-GENE-040426-1004,gene,psmd13,4
4565,ENSEMBL:ENSSSCG00000014252,gene,PRRC1,4
4566,ZP:0017157,phenotype,"blood accumulation atrium, abnormal",8
4567,MGI:102694,gene,Ptprm,4
4568,WBPhenotype:0000170,phenotype,precocious alae,8
4569,ZP:0004056,phenotype,"posterior cardinal vein increased diameter, abnormal",8
4570,ENSEMBL:ENSMODG00000005932,gene,ENSEMBL:ENSMODG00000005932,4
4571,ZFIN:ZDB-GENE-030131-7320,gene,si:dkey-33c12.3,4
4572,ENSEMBL:ENSPTRG00000014866,gene,ENSEMBL:ENSPTRG00000014866,4
4573,EFO:0006946,phenotype,behavioural disinhibition measurement,8
4574,MP:0009295,phenotype,decreased interscapular fat pad weight,8
4575,ENSEMBL:ENSPTRG00000052507,gene,ENSEMBL:ENSPTRG00000052507,4
4576,ZP:0003117,phenotype,"cytolysis increased occurrence, abnormal",8
4577,ZP:0006214,phenotype,"cardiac ventricle collapsed, abnormal",8
4578,ENSEMBL:ENSPTRG00000021543,gene,ENSEMBL:ENSPTRG00000021543,4
